File,ZCR,RMS,Centroid,Bandwidth,Rolloff,AmpEnv_Mean,AmpEnv_Std,Spec_Mean,Spec_Std,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
metal.00081.wav,0.12193549702726218,0.19033647,2138.144345986772,1970.8392521568358,4201.114606746664,0.5574115,0.13260886,-47.836884,17.950518,-19.165882,118.84071,-52.14489,42.70032,-21.57285,27.6777,-14.611529,27.019527,-17.12797,18.968197,-10.767422,9.388282,-4.6614876,1
metal.00061.wav,0.1665242985063805,0.10457902,2710.685063554155,2194.85859517659,5083.10161687935,0.31324145,0.08880318,-45.496246,16.501377,-74.115265,80.08523,-46.96149,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790167,-11.678598,13.847807,-16.471899,1
metal.00037.wav,0.12360086463167054,0.11196359,2292.5497866867986,2149.440749324474,4820.373223607889,0.32612336,0.072504945,-47.91646,16.558743,-79.10418,106.81736,-38.745987,39.85337,-26.75446,32.47149,-15.025887,29.701763,-11.370745,13.771312,-14.506493,16.162413,-3.071116,1
metal.00023.wav,0.131706408908546,0.19521451,2575.3453604073143,2237.060875903494,5056.738847701567,0.58263344,0.15465865,-49.31463,16.206833,-43.79751,82.774704,-29.60919,70.39718,-21.588846,31.144142,2.0903716,28.873167,-2.6873274,19.882483,-6.9340773,19.120056,-7.368736,1
metal.00009.wav,0.09464725928074245,0.3126573,2250.8283209687615,2390.0458819742744,5112.253876794519,0.81977355,0.100915745,-46.811172,15.777518,3.63844,104.7562,-0.8330118,55.920498,-29.22942,31.247383,-14.18906,20.21433,-8.2728195,15.177011,-14.592084,15.659341,-12.991373,1
metal.00094.wav,0.16082730628866976,0.09046083,2707.018738290395,2234.822828310659,5291.122684345998,0.26968974,0.10341965,-46.286,16.931,-104.72376,87.753716,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189,1
metal.00029.wav,0.16328041920436967,0.08897911,2954.987188644721,2478.2750494604347,5928.192407736369,0.27999765,0.11042161,-46.407333,15.89908,-103.65423,73.85045,-16.147516,53.16935,-25.08461,33.998917,-13.661814,25.987873,-18.908802,18.671436,-12.789649,9.549379,-16.15425,1
metal.00068.wav,0.13070114619586234,0.09829889,2302.533109168331,2069.6124853377037,4598.9875811158645,0.29308406,0.11045621,-49.69327,17.097889,-99.95563,106.37162,-40.666348,52.714966,-20.737127,25.27559,-11.82884,22.08307,-12.473506,13.768815,-14.382096,15.966247,-11.722279,1
metal.00026.wav,0.1981458907337587,0.13815899,2870.915156290069,2126.853907874827,5186.379388866734,0.41307092,0.092171006,-45.315746,17.344687,-61.545593,71.761055,-46.299236,75.412506,-18.5159,35.931072,-12.677866,28.369665,-9.348156,14.502804,-4.2636037,11.863775,-16.02711,1
metal.00062.wav,0.1373478888727765,0.09754965,2269.1618713103626,1928.9447572525814,4186.5592938841355,0.2907922,0.09051609,-46.666855,17.944881,-100.42342,104.69319,-57.254005,56.57685,-5.5556498,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782983,9.9627905,-14.858659,1
metal.00005.wav,0.13431926116589327,0.12173561,2464.5835110221647,2204.6845786304452,4952.087147440545,0.34734762,0.12903927,-49.61989,16.223911,-79.6058,93.465515,-27.727808,64.066574,-18.799423,23.316315,-10.544774,13.356812,-17.534975,16.389614,-10.039802,8.944684,-16.07516,1
metal.00069.wav,0.05375889706593194,0.17353307,1740.931222343514,2098.711184556225,4109.827481511021,0.42653432,0.10052437,-54.447517,15.524932,-111.67717,111.15006,-10.645003,69.673256,-4.905362,29.825844,-10.380657,21.256948,-6.6366305,20.076212,-7.225975,16.22662,-10.115574,1
metal.00016.wav,0.1795621253866976,0.26962695,2743.501897552695,2140.599534652953,5129.681948774652,0.7939729,0.13493592,-45.374134,16.530825,26.65341,79.78971,-52.055866,51.3199,-16.369469,22.01802,-17.463215,30.917307,-15.998285,16.131706,-12.1922,11.308361,-12.454751,1
metal.00018.wav,0.18026074898491878,0.11836017,2291.710323082219,1583.8051705155342,3886.018729154582,0.37430784,0.064137615,-49.011135,20.698328,-76.3725,123.24473,-89.86509,76.42124,-21.255945,22.29254,-13.6527815,14.644066,-6.308824,9.905394,-3.9231298,5.387962,-2.486064,1
metal.00051.wav,0.22838043189288476,0.22616892,3400.8644228665357,2458.5508972723046,6163.292352450696,0.694474,0.15641433,-42.459694,15.634756,9.602479,54.68124,-21.033062,60.16367,-21.077375,32.142235,-15.838814,21.44647,-8.722074,19.363522,-12.378998,19.74797,-10.804131,1
